keyword,province_code,province_name,page,job_title,company,location,salary,posted_date,job_url,raw_text
data engineer,,ปทุมวัน กรุงเทพมหานคร,1,Data Engineer,DHL eCommerce Solutions (Thailand) Limited,ปทุมวัน กรุงเทพมหานคร,,21 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89928377?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty one days ago Data Engineer ที่ DHL eCommerce Solutions (Thailand) Limited นี่คืองานงานเต็มเวลา ปทุมวัน กรุงเทพมหานคร ( ไฮบริด ) Build and own Azure Data Platform from scratch with full design freedom. High-impact role powering BI, AI, and data-driven decisions across teams. Great Place To Work 2026 Build and own Azure Data Platform from scratch with full design freedom. High-impact role powering BI, AI, and data-driven decisions across teams. Great Place To Work 2026 Build Azure Data Platform from scratch. Design pipelines, Lakehouse, and analytics to power BI/AI with real business impact Build Azure Data Platform from scratch. Design pipelines, Lakehouse, and analytics to power BI/AI with real business impact subClassification: งานพัฒนาและบริหารจัดการฐานข้อมูล งานพัฒนาและบริหารจัดการฐานข้อมูล classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 21 วันที่ผ่านมา 21 วันที่ผ่านมา"
data engineer,,บางรัก กรุงเทพมหานคร,1,ETL Developer / Data Engineer,Bangkok Bank Public Company Limited,บางรัก กรุงเทพมหานคร,,20 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89953859?type=standard&ref=search-standalone&origin=jobCard,Listed more than twenty days ago ETL Developer / Data Engineer ที่ Bangkok Bank Public Company Limited นี่คืองานงานเต็มเวลา บางรัก กรุงเทพมหานคร Job Description: Analyze and interpret all complex data on all target systems and analyze and provide resolutions to all data issues ... Job Description: Analyze and interpret all complex data on all target systems and analyze and provide resolutions to all data issues ... subClassification: งานโปรแกรมเมอร์ งานโปรแกรมเมอร์ classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 20 วันที่ผ่านมา 20 วันที่ผ่านมา
data engineer,,กรุงเทพมหานคร,1,Data Engineer (Python) - Contract,PERSOL Thailand,กรุงเทพมหานคร,,6 วันที่ผ่านมา,https://th.jobsdb.com/th/job/90274489?type=standard&ref=search-standalone&origin=jobCard,Listed more than six days ago Data Engineer (Python) - Contract ที่ PERSOL Thailand นี่คืองานงานสัญญาจ้าง กรุงเทพมหานคร Python Apache Spark PostgreSQL Python Apache Spark PostgreSQL An experienced Data Engineer specialixed in Python. An experienced Data Engineer specialixed in Python. subClassification: งานวิศวกร - ซอฟต์แวร์ งานวิศวกร - ซอฟต์แวร์ classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 6 วันที่ผ่านมา 6 วันที่ผ่านมา
data engineer,,จตุจักร กรุงเทพมหานคร,1,"Senior Data Engineer (Banking Data & Basel III, IV)",TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,จตุจักร กรุงเทพมหานคร,,4 วันที่ผ่านมา,https://th.jobsdb.com/th/job/90321982?type=standard&ref=search-standalone&origin=jobCard,"Listed more than four days ago Senior Data Engineer (Banking Data & Basel III, IV) ที่ TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี นี่คืองานงานเต็มเวลา จตุจักร กรุงเทพมหานคร Data Engineer (Data warehouse) / minimum 3 years exp Exp in ETL, SQL, Python, PL/SQL and Oracle database Databricks, Azure/AWS Data Engineer (Data warehouse) / minimum 3 years exp Exp in ETL, SQL, Python, PL/SQL and Oracle database Databricks, Azure/AWS We're looking for Data En with strong experience in banking data and Basel III, IV risk computation engines to design,build,optimize data pipelines We're looking for Data En with strong experience in banking data and Basel III, IV risk computation engines to design,build,optimize data pipelines subClassification: งานพัฒนาและบริหารจัดการฐานข้อมูล งานพัฒนาและบริหารจัดการฐานข้อมูล classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 4 วันที่ผ่านมา 4 วันที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,1,Data Engineer (Contract),CGP Recruitment (Thailand) Company Limited,กรุงเทพมหานคร,"฿90,000 – ฿110,000 per month",5 วันที่ผ่านมา,https://th.jobsdb.com/th/job/90282770?type=standard&ref=search-standalone&origin=jobCard,"Listed more than five days ago Data Engineer (Contract) ที่ CGP Recruitment (Thailand) Company Limited นี่คืองานงานเต็มเวลา กรุงเทพมหานคร ฿90,000 – ฿110,000 per month Senior Data Engineer to build scalable pipelines and finance data platforms, ensuring accuracy, governance, and cloud performance. Senior Data Engineer to build scalable pipelines and finance data platforms, ensuring accuracy, governance, and cloud performance. subClassification: งานวิศวกร - ซอฟต์แวร์ งานวิศวกร - ซอฟต์แวร์ classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 5 วันที่ผ่านมา 5 วันที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,1,Data Engineer – Data Integration & Activation,"Honda Automobile (Thailand) Co., Ltd.",กรุงเทพมหานคร,,20 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89948378?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty days ago Data Engineer – Data Integration & Activation ที่ Honda Automobile (Thailand) Co., Ltd. นี่คืองานงานเต็มเวลา กรุงเทพมหานคร Automotive industry Automotive industry Honda Automobile (Thailand) Co., Ltd. 27, ซอย นิคมอุตสาหกรรมบางชัน 3 แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10260 Honda Automobile (Thailand) Co., Ltd. 27, ซอย นิคมอุตสาหกรรมบางชัน 3 แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10260 subClassification: งานวิศวกร - ซอฟต์แวร์ งานวิศวกร - ซอฟต์แวร์ classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 20 วันที่ผ่านมา 20 วันที่ผ่านมา"
data engineer,,บางเขน กรุงเทพมหานคร,1,*URGENT* Sr. Data Engineer - @BKK (ID: 693783),PERSOL Thailand,บางเขน กรุงเทพมหานคร,"฿35,000 – ฿50,000 per month",4 วันที่ผ่านมา,https://th.jobsdb.com/th/job/90301759?type=standard&ref=search-standalone&origin=jobCard,"Listed more than four days ago *URGENT* Sr. Data Engineer - @BKK (ID: 693783) ที่ PERSOL Thailand นี่คืองานงานเต็มเวลา บางเขน กรุงเทพมหานคร ฿35,000 – ฿50,000 per month Design and build scalable data pipelines (ETL/ELT) working with APIs, automation frameworks, or cloud platforms (prefered GCP) Design and build scalable data pipelines (ETL/ELT) working with APIs, automation frameworks, or cloud platforms (prefered GCP) Design dynamic data pipelines and optimize cloud-based infrastructure for a leading tech firm. Grow your skills with a collaborative team. Design dynamic data pipelines and optimize cloud-based infrastructure for a leading tech firm. Grow your skills with a collaborative team. subClassification: งานวิศวกรเครื่องกล งานวิศวกรเครื่องกล classification: งานวิศวกรรม (งานวิศวกรรม) 4 วันที่ผ่านมา 4 วันที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,1,"Data Engineer, CP Axtra",CP Axtra (Makro),กรุงเทพมหานคร,,20 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89972956?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty days ago Data Engineer, CP Axtra ที่ CP Axtra (Makro) นี่คืองานงานเต็มเวลา กรุงเทพมหานคร ( ไฮบริด ) International workplace Opportunity for career growth Competitive benefits International workplace Opportunity for career growth Competitive benefits We are seeking an experienced Data Engineer to design, implement, and maintain our data infrastructure and pipelines. We are seeking an experienced Data Engineer to design, implement, and maintain our data infrastructure and pipelines. subClassification: งานพัฒนาและบริหารจัดการฐานข้อมูล งานพัฒนาและบริหารจัดการฐานข้อมูล classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 20 วันที่ผ่านมา 20 วันที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,1,Data Engineer,G-Able Public Company Limited,กรุงเทพมหานคร,,28 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89796237?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty eight days ago Data Engineer ที่ G-Able Public Company Limited ใกล้หมดอายุ นี่คืองานงานเต็มเวลา กรุงเทพมหานคร ( ไฮบริด ) 2-3 year of experience working as a Data Engineer Proficiency in programming languages like SQL, Python and Scala Hybrid workplace 2-3 year of experience working as a Data Engineer Proficiency in programming languages like SQL, Python and Scala Hybrid workplace Entry-Level Data Engineer to build data pipelines and support data-driven teams. Entry-Level Data Engineer to build data pipelines and support data-driven teams. subClassification: งานพัฒนาและบริหารจัดการฐานข้อมูล งานพัฒนาและบริหารจัดการฐานข้อมูล classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 28 วันที่ผ่านมา 28 วันที่ผ่านมา"
data engineer,,ระยอง,1,Electrical Engineer (Power) (AI/Data Analytics Experience Preferred),Ford Motor Company (Thailand) Limited,ระยอง,,18 ชั่วโมงที่ผ่านมา,https://th.jobsdb.com/th/job/90371142?type=standard&ref=search-standalone&origin=jobCard,"Listed more than eighteen days ago Electrical Engineer (Power) (AI/Data Analytics Experience Preferred) ที่ Ford Motor Company (Thailand) Limited จ้างงานเร่งด่วน นี่คืองานงานเต็มเวลา ระยอง Rewarded by performance Fixed and Performance Bonus International working standard Rewarded by performance Fixed and Performance Bonus International working standard Leverage advanced data analytics to monitor, analyze, and optimize plant utility performance. Leverage advanced data analytics to monitor, analyze, and optimize plant utility performance. subClassification: งานวิศวกรไฟฟ้า/งานวิศวกรอิเล็กทรอนิกส์ งานวิศวกรไฟฟ้า/งานวิศวกรอิเล็กทรอนิกส์ classification: งานวิศวกรรม (งานวิศวกรรม) 18 ชั่วโมงที่ผ่านมา 18 ชั่วโมงที่ผ่านมา"
data engineer,,สาทร กรุงเทพมหานคร,1,AI & Data Solutions Engineer,Precious Shipping Public Company Limited,สาทร กรุงเทพมหานคร,,20 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89952756?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty days ago AI & Data Solutions Engineer ที่ Precious Shipping Public Company Limited นี่คืองานงานเต็มเวลา สาทร กรุงเทพมหานคร Safety Analysis & Accident Prevention (Data Science Focus) Predictive Maintenance (Data-Based Engineering) Fluent English is mandatory. Safety Analysis & Accident Prevention (Data Science Focus) Predictive Maintenance (Data-Based Engineering) Fluent English is mandatory. Your mission is to support PSL’s digitalization by analyzing complex safety data and deploying ""off-the-shelf"" AI architectures. Your mission is to support PSL’s digitalization by analyzing complex safety data and deploying ""off-the-shelf"" AI architectures. subClassification: งานวิศวกร - ซอฟต์แวร์ งานวิศวกร - ซอฟต์แวร์ classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 20 วันที่ผ่านมา 20 วันที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,1,"Data Center Engineering Operations Engineer , AWS Infrastructure Operations",Amazon Web Services (Thailand) Limited,กรุงเทพมหานคร,,16 ชั่วโมงที่ผ่านมา,https://th.jobsdb.com/th/job/90374353?type=standard&ref=search-standalone&origin=jobCard,"Listed more than sixteen days ago Data Center Engineering Operations Engineer , AWS Infrastructure Operations ที่ Amazon Web Services (Thailand) Limited สมัครงานนี้ก่อนใคร คลิก นี่คืองานงานเต็มเวลา กรุงเทพมหานคร AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people... AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people... subClassification: งานวิศวกรเครื่องกล งานวิศวกรเครื่องกล classification: งานวิศวกรรม (งานวิศวกรรม) 16 ชั่วโมงที่ผ่านมา 16 ชั่วโมงที่ผ่านมา"
data engineer,,กรุงเทพมหานคร,2,Data Scientist (AI Engineer),KPMG Phoomchai Audit Ltd.,กรุงเทพมหานคร,,28 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89788285?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty eight days ago Data Scientist (AI Engineer) ที่ KPMG Phoomchai Audit Ltd. ใกล้หมดอายุ นี่คืองานงานเต็มเวลา กรุงเทพมหานคร ( ไฮบริด ) Proven hands-on experience in Data Science, AI Modelling, and Solution Delivery. Practical experience across the AI/ML lifecycle Good command of English. Proven hands-on experience in Data Science, AI Modelling, and Solution Delivery. Practical experience across the AI/ML lifecycle Good command of English. Data Scientist (AI Engineer) Data Scientist (AI Engineer) subClassification: งานที่ปรึกษา งานที่ปรึกษา classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 28 วันที่ผ่านมา 28 วันที่ผ่านมา"
data engineer,,วัฒนา กรุงเทพมหานคร,2,"Data Engineer (SQL, Python, Airflow)","Soilfish Co., Ltd.",วัฒนา กรุงเทพมหานคร,"฿30,000 – ฿40,000 per month",28 วันที่ผ่านมา,https://th.jobsdb.com/th/job/89790563?type=standard&ref=search-standalone&origin=jobCard,"Listed more than twenty eight days ago Data Engineer (SQL, Python, Airflow) ที่ Soilfish Co., Ltd. ใกล้หมดอายุ นี่คืองานงานสัญญาจ้าง วัฒนา กรุงเทพมหานคร ฿30,000 – ฿40,000 per month Data Engineer to do SQL, Python, Airflow, Schema Design for a financial company in Asoke BKK with 100% onsite work. Start with 6-months contract. Data Engineer to do SQL, Python, Airflow, Schema Design for a financial company in Asoke BKK with 100% onsite work. Start with 6-months contract. subClassification: งานพัฒนาและบริหารจัดการฐานข้อมูล งานพัฒนาและบริหารจัดการฐานข้อมูล classification: งานไอที งานเทคโนโลยีสื่อสาร (งานไอที งานเทคโนโลยีสื่อสาร) 28 วันที่ผ่านมา 28 วันที่ผ่านมา"
